spay_neuter,borough,year,month,day_of_week,latitude,longitude,mixed/other,pit_bull,shih_tzu,chihuahua,german_shepherd,yorkshire_terrier
True,staten island,2018,2,6,40.629885,-74.17413,True,False,False,False,False,False
True,staten island,2018,2,6,40.545237,-74.180443,True,False,False,False,False,False
False,staten island,2018,2,4,40.596549,-74.075779,False,True,False,False,False,False
True,staten island,2018,2,2,40.600699,-74.164314,True,False,False,False,False,False
True,staten island,2018,2,6,40.600699,-74.164314,True,False,False,False,False,False
False,staten island,2018,2,0,40.600699,-74.164314,False,True,False,False,False,False
False,staten island,2018,2,1,40.545237,-74.180443,True,False,False,False,False,False
False,staten island,2018,2,1,40.507753,-74.242091,True,False,False,False,False,False
True,staten island,2018,2,2,40.632612,-74.116148,False,False,False,False,False,True
False,staten island,2018,2,1,40.629885,-74.17413,True,False,False,False,False,False
False,staten island,2018,3,1,40.545237,-74.180443,True,False,False,False,False,False
False,staten island,2018,3,3,40.571714,-74.124264,True,False,False,False,False,False
True,staten island,2018,3,1,40.529842,-74.219777,True,False,False,False,False,False
False,staten island,2018,3,3,40.629885,-74.17413,False,True,False,False,False,False
False,staten island,2018,3,3,40.630806,-74.137664,False,True,False,False,False,False
False,staten island,2018,3,3,40.571714,-74.124264,False,False,True,False,False,False
True,staten island,2018,3,4,40.545237,-74.180443,False,False,True,False,False,False
True,staten island,2018,3,4,40.552828,-74.151525,True,False,False,False,False,False
False,staten island,2018,4,6,40.600699,-74.164314,False,True,False,False,False,False
False,staten island,2018,3,4,40.605965,-74.093535,True,False,False,False,False,False
True,staten island,2018,4,5,40.529842,-74.219777,True,False,False,False,False,False
False,staten island,2018,4,5,40.600699,-74.164314,True,False,False,False,False,False
False,staten island,2018,4,2,40.507753,-74.242091,True,False,False,False,False,False
False,staten island,2018,4,6,40.706215,-74.008687,False,True,False,False,False,False
False,staten island,2018,4,5,40.600699,-74.164314,False,False,False,False,True,False
True,staten island,2018,4,5,40.507753,-74.242091,True,False,False,False,False,False
True,staten island,2018,4,1,40.600699,-74.164314,False,True,False,False,False,False
False,staten island,2018,4,2,40.600699,-74.164314,True,False,False,False,False,False
False,staten island,2018,4,2,40.552828,-74.151525,False,True,False,False,False,False
False,staten island,2018,4,4,40.571714,-74.124264,True,False,False,False,False,False
False,staten island,2018,5,1,40.632612,-74.116148,False,False,True,False,False,False
False,staten island,2018,5,2,40.600699,-74.164314,True,False,False,False,False,False
False,staten island,2018,5,3,40.571714,-74.124264,True,False,False,False,False,False
False,staten island,2018,5,3,40.552828,-74.151525,True,False,False,False,False,False
False,staten island,2018,5,2,40.670157,-73.893835,False,True,False,False,False,False
False,staten island,2018,5,3,40.600699,-74.164314,True,False,False,False,False,False
True,staten island,2018,5,5,40.507753,-74.242091,True,False,False,False,False,False
False,staten island,2018,5,5,40.629885,-74.17413,True,False,False,False,False,False
False,staten island,2018,5,6,40.632612,-74.116148,False,True,False,False,False,False
False,staten island,2018,5,0,40.552828,-74.151525,False,True,False,False,False,False
False,staten island,2018,5,5,40.596549,-74.075779,True,False,False,False,False,False
False,staten island,2018,5,0,40.630806,-74.137664,False,True,False,False,False,False
False,staten island,2018,5,3,40.632612,-74.116148,True,False,False,False,False,False
True,staten island,2018,5,2,40.596549,-74.075779,False,False,False,False,True,False
False,staten island,2018,6,4,40.507753,-74.242091,True,False,False,False,False,False
False,staten island,2018,6,5,40.571714,-74.124264,True,False,False,False,False,False
False,staten island,2018,6,5,40.571714,-74.124264,True,False,False,False,False,False
False,staten island,2018,6,5,40.600699,-74.164314,True,False,False,False,False,False
False,staten island,2018,6,6,40.629885,-74.17413,True,False,False,False,False,False
False,staten island,2018,6,1,40.627505,-74.094377,False,True,False,False,False,False
False,staten island,2018,6,0,40.630806,-74.137664,True,False,False,False,False,False
False,staten island,2018,6,1,40.632612,-74.116148,False,False,False,False,False,True
False,staten island,2018,6,3,40.571714,-74.124264,True,False,False,False,False,False
False,staten island,2018,6,3,40.632612,-74.116148,False,True,False,False,False,False
True,staten island,2018,6,4,40.605965,-74.093535,True,False,False,False,False,False
False,staten island,2018,6,4,40.545237,-74.180443,True,False,False,False,False,False
False,staten island,2018,6,6,40.529842,-74.219777,True,False,False,False,False,False
True,staten island,2018,6,5,40.571714,-74.124264,False,False,False,False,True,False
False,staten island,2018,6,2,40.605965,-74.093535,False,True,False,False,False,False
False,staten island,2018,6,2,40.605965,-74.093535,False,True,False,False,False,False
False,staten island,2018,6,4,40.545237,-74.180443,True,False,False,False,False,False
True,staten island,2018,6,5,40.627505,-74.094377,True,False,False,False,False,False
True,staten island,2018,6,6,40.632612,-74.116148,True,False,False,False,False,False
False,staten island,2018,6,4,40.632612,-74.116148,True,False,False,False,False,False
False,staten island,2018,6,2,40.605965,-74.093535,True,False,False,False,False,False
False,staten island,2018,7,6,40.529842,-74.219777,True,False,False,False,False,False
True,staten island,2018,7,5,40.600699,-74.164314,True,False,False,False,False,False
True,staten island,2018,7,1,40.605965,-74.093535,True,False,False,False,False,False
False,staten island,2018,7,3,40.552828,-74.151525,True,False,False,False,False,False
False,staten island,2018,7,5,40.545237,-74.180443,False,False,False,False,False,True
False,staten island,2018,7,1,40.627505,-74.094377,True,False,False,False,False,False
True,staten island,2018,7,3,40.571714,-74.124264,True,False,False,False,False,False
False,staten island,2018,7,5,40.545237,-74.180443,True,False,False,False,False,False
False,staten island,2018,7,1,40.630806,-74.137664,False,False,False,False,True,False
False,staten island,2018,6,2,40.627505,-74.094377,True,False,False,False,False,False
False,staten island,2018,6,4,40.545237,-74.180443,True,False,False,False,False,False
False,staten island,2018,5,2,40.627505,-74.094377,False,False,False,False,False,True
False,staten island,2018,7,6,40.529842,-74.219777,True,False,False,False,False,False
True,staten island,2018,7,3,40.627505,-74.094377,True,False,False,False,False,False
True,staten island,2018,7,3,40.627505,-74.094377,True,False,False,False,False,False
False,staten island,2018,7,6,40.630806,-74.137664,True,False,False,False,False,False
False,staten island,2018,7,2,40.629885,-74.17413,False,True,False,False,False,False
False,staten island,2018,7,2,40.605965,-74.093535,False,True,False,False,False,False
False,staten island,2018,7,6,40.600699,-74.164314,False,True,False,False,False,False
False,staten island,2018,7,1,40.545237,-74.180443,True,False,False,False,False,False
False,staten island,2018,8,2,40.600699,-74.164314,True,False,False,False,False,False
False,staten island,2018,7,1,40.629885,-74.17413,False,True,False,False,False,False
False,staten island,2018,8,3,40.627505,-74.094377,False,True,False,False,False,False
True,staten island,2018,7,5,40.627505,-74.094377,False,True,False,False,False,False
False,staten island,2018,7,5,40.627505,-74.094377,False,True,False,False,False,False
False,staten island,2018,7,1,40.600699,-74.164314,True,False,False,False,False,False
False,staten island,2018,7,1,40.600699,-74.164314,True,False,False,False,False,False
True,staten island,2018,7,0,40.529842,-74.219777,True,False,False,False,False,False
False,staten island,2018,8,2,40.600699,-74.164314,True,False,False,False,False,False
False,staten island,2018,8,2,40.507753,-74.242091,True,False,False,False,False,False
True,staten island,2018,8,2,40.571714,-74.124264,True,False,False,False,False,False
False,staten island,2018,8,6,40.507753,-74.242091,True,False,False,False,False,False
False,staten island,2018,8,0,40.605965,-74.093535,False,True,False,False,False,False
True,staten island,2018,8,2,40.600699,-74.164314,True,False,False,False,False,False
False,staten island,2018,8,6,40.632612,-74.116148,True,False,False,False,False,False
False,staten island,2018,8,4,40.630806,-74.137664,True,False,False,False,False,False
True,staten island,2018,8,3,40.605965,-74.093535,True,False,False,False,False,False
False,staten island,2018,8,5,40.596549,-74.075779,True,False,False,False,False,False
False,staten island,2018,8,2,40.627505,-74.094377,False,True,False,False,False,False
False,staten island,2018,9,5,40.605965,-74.093535,True,False,False,False,False,False
True,staten island,2018,9,6,40.507753,-74.242091,True,False,False,False,False,False
False,staten island,2018,8,4,40.605965,-74.093535,True,False,False,False,False,False
True,staten island,2018,9,4,40.627505,-74.094377,False,True,False,False,False,False
False,staten island,2018,9,5,40.529842,-74.219777,True,False,False,False,False,False
True,staten island,2018,9,6,40.632612,-74.116148,False,False,False,False,True,False
False,staten island,2018,9,6,40.529842,-74.219777,False,True,False,False,False,False
True,staten island,2018,9,2,40.632612,-74.116148,True,False,False,False,False,False
False,staten island,2018,9,2,40.632612,-74.116148,True,False,False,False,False,False
False,staten island,2018,9,0,40.571714,-74.124264,False,False,False,False,True,False
True,staten island,2018,9,0,40.596549,-74.075779,True,False,False,False,False,False
True,staten island,2018,9,3,40.529842,-74.219777,True,False,False,False,False,False
False,staten island,2018,9,0,40.630806,-74.137664,False,True,False,False,False,False
False,staten island,2018,10,2,40.627505,-74.094377,False,True,False,False,False,False
False,staten island,2018,10,1,40.571714,-74.124264,False,False,False,False,True,False
False,staten island,2018,10,2,40.571714,-74.124264,True,False,False,False,False,False
False,staten island,2018,10,2,40.571714,-74.124264,True,False,False,False,False,False
False,staten island,2018,10,2,40.571714,-74.124264,True,False,False,False,False,False
False,staten island,2018,9,6,40.627505,-74.094377,False,True,False,False,False,False
True,staten island,2018,9,5,40.596549,-74.075779,False,True,False,False,False,False
True,staten island,2018,8,0,40.627505,-74.094377,False,True,False,False,False,False
False,staten island,2018,9,5,40.605965,-74.093535,False,False,False,True,False,False
False,staten island,2018,10,5,40.629885,-74.17413,False,True,False,False,False,False
False,staten island,2018,9,1,40.571714,-74.124264,False,True,False,False,False,False
False,staten island,2018,9,5,40.629885,-74.17413,False,False,False,False,False,True
False,staten island,2018,9,5,40.629885,-74.17413,False,True,False,False,False,False
False,staten island,2018,9,0,40.605965,-74.093535,False,True,False,False,False,False
True,staten island,2018,10,0,40.600699,-74.164314,True,False,False,False,False,False
True,staten island,2018,10,0,40.600699,-74.164314,True,False,False,False,False,False
False,staten island,2018,10,0,40.596549,-74.075779,False,False,False,False,True,False
False,staten island,2018,10,0,40.596549,-74.075779,False,False,False,False,True,False
False,staten island,2018,10,3,40.627505,-74.094377,False,True,False,False,False,False
False,staten island,2018,11,3,40.529842,-74.219777,True,False,False,False,False,False
False,staten island,2018,10,1,40.545237,-74.180443,True,False,False,False,False,False
True,staten island,2018,11,5,40.629885,-74.17413,True,False,False,False,False,False
False,staten island,2018,11,5,40.545237,-74.180443,False,True,False,False,False,False
True,staten island,2018,11,1,40.571714,-74.124264,False,False,True,False,False,False
False,staten island,2018,10,2,40.600699,-74.164314,True,False,False,False,False,False
False,staten island,2018,11,3,40.529842,-74.219777,True,False,False,False,False,False
False,staten island,2018,9,2,40.605965,-74.093535,False,True,False,False,False,False
True,staten island,2018,11,0,40.552828,-74.151525,False,True,False,False,False,False
False,staten island,2018,11,4,40.600699,-74.164314,True,False,False,False,False,False
True,staten island,2018,11,6,40.632612,-74.116148,False,True,False,False,False,False
True,staten island,2018,11,4,40.596549,-74.075779,True,False,False,False,False,False
True,staten island,2018,11,5,40.529842,-74.219777,True,False,False,False,False,False
True,staten island,2018,11,2,40.600699,-74.164314,False,False,False,False,True,False
False,staten island,2018,11,3,40.605965,-74.093535,False,True,False,False,False,False
True,staten island,2018,12,5,40.605965,-74.093535,True,False,False,False,False,False
False,staten island,2018,12,0,40.629885,-74.17413,True,False,False,False,False,False
False,staten island,2018,12,4,40.600699,-74.164314,True,False,False,False,False,False
False,staten island,2018,12,0,40.529842,-74.219777,False,True,False,False,False,False
False,staten island,2018,12,1,40.632612,-74.116148,True,False,False,False,False,False
False,staten island,2018,12,2,40.629885,-74.17413,True,False,False,False,False,False
True,staten island,2018,12,1,40.630806,-74.137664,False,True,False,False,False,False
True,staten island,2018,12,3,40.529842,-74.219777,False,True,False,False,False,False
False,staten island,2018,12,4,40.632612,-74.116148,True,False,False,False,False,False
False,staten island,2018,12,0,40.600699,-74.164314,True,False,False,False,False,False
False,staten island,2018,12,1,40.545237,-74.180443,True,False,False,False,False,False
False,staten island,2018,12,2,40.600699,-74.164314,True,False,False,False,False,False
False,staten island,2018,12,6,40.545237,-74.180443,True,False,False,False,False,False
False,staten island,2018,12,0,40.630806,-74.137664,True,False,False,False,False,False
False,staten island,2018,12,0,40.630806,-74.137664,True,False,False,False,False,False
False,staten island,2018,12,0,40.630806,-74.137664,True,False,False,False,False,False
True,staten island,2018,12,4,40.600699,-74.164314,True,False,False,False,False,False
False,staten island,2018,12,2,40.605965,-74.093535,True,False,False,False,False,False
False,staten island,2018,12,2,40.605965,-74.093535,True,False,False,False,False,False
False,staten island,2019,1,0,40.605965,-74.093535,False,True,False,False,False,False
True,staten island,2019,1,3,40.629885,-74.17413,True,False,False,False,False,False
False,staten island,2019,1,4,40.627505,-74.094377,False,False,False,False,True,False
False,staten island,2019,1,5,40.596549,-74.075779,False,True,False,False,False,False
True,staten island,2019,1,4,40.600699,-74.164314,False,False,False,False,False,True
False,staten island,2019,1,0,40.596549,-74.075779,True,False,False,False,False,False
False,staten island,2019,1,2,40.632612,-74.116148,False,True,False,False,False,False
True,staten island,2019,1,2,40.632612,-74.116148,False,True,False,False,False,False
True,staten island,2019,1,0,40.545237,-74.180443,True,False,False,False,False,False
False,staten island,2019,1,6,40.596549,-74.075779,False,False,False,False,True,False
False,staten island,2019,1,2,40.600699,-74.164314,False,False,False,True,False,False
False,staten island,2019,1,3,40.571714,-74.124264,False,True,False,False,False,False
False,staten island,2019,2,6,40.600699,-74.164314,True,False,False,False,False,False
False,staten island,2019,2,6,40.545237,-74.180443,False,True,False,False,False,False
True,staten island,2019,1,3,40.600699,-74.164314,False,False,False,False,True,False
True,staten island,2019,1,6,40.552828,-74.151525,False,True,False,False,False,False
True,staten island,2019,2,2,40.571714,-74.124264,True,False,False,False,False,False
False,staten island,2019,2,3,40.605965,-74.093535,False,False,False,True,False,False
True,staten island,2019,2,2,40.571714,-74.124264,False,False,False,False,True,False
False,staten island,2019,2,5,40.600699,-74.164314,True,False,False,False,False,False
False,staten island,2019,2,1,40.600699,-74.164314,False,False,True,False,False,False
True,staten island,2019,2,1,40.529842,-74.219777,False,False,False,False,False,True
False,staten island,2019,2,2,40.630806,-74.137664,False,True,False,False,False,False
False,staten island,2019,2,5,40.545237,-74.180443,False,True,False,False,False,False
False,staten island,2019,2,0,40.632612,-74.116148,False,True,False,False,False,False
True,staten island,2019,2,0,40.552828,-74.151525,True,False,False,False,False,False
True,staten island,2019,2,2,40.630806,-74.137664,True,False,False,False,False,False
True,staten island,2019,2,2,40.600699,-74.164314,True,False,False,False,False,False
True,staten island,2019,3,6,40.630806,-74.137664,True,False,False,False,False,False
True,staten island,2019,3,2,40.552828,-74.151525,True,False,False,False,False,False
False,staten island,2019,3,2,40.552828,-74.151525,False,True,False,False,False,False
False,staten island,2019,3,5,40.552828,-74.151525,True,False,False,False,False,False
True,staten island,2019,3,2,40.600699,-74.164314,True,False,False,False,False,False
True,staten island,2019,3,2,40.605965,-74.093535,True,False,False,False,False,False
False,staten island,2019,2,2,40.605965,-74.093535,True,False,False,False,False,False
False,staten island,2019,3,3,40.632612,-74.116148,False,False,False,True,False,False
True,staten island,2019,3,5,40.545237,-74.180443,False,True,False,False,False,False
False,staten island,2019,3,5,40.552828,-74.151525,True,False,False,False,False,False
False,staten island,2019,3,0,40.632612,-74.116148,True,False,False,False,False,False
False,staten island,2019,3,4,40.507753,-74.242091,True,False,False,False,False,False
False,staten island,2019,3,4,40.552828,-74.151525,False,False,True,False,False,False
False,staten island,2019,4,5,40.600699,-74.164314,True,False,False,False,False,False
True,staten island,2018,12,6,40.571714,-74.124264,True,False,False,False,False,False
False,staten island,2019,4,4,40.571714,-74.124264,True,False,False,False,False,False
False,staten island,2019,4,0,40.629885,-74.17413,False,True,False,False,False,False
True,staten island,2019,4,6,40.630806,-74.137664,False,True,False,False,False,False
False,staten island,2019,4,6,40.545237,-74.180443,False,True,False,False,False,False
False,staten island,2019,4,0,40.605965,-74.093535,True,False,False,False,False,False
False,staten island,2019,4,1,40.571714,-74.124264,True,False,False,False,False,False
False,staten island,2019,4,4,40.507753,-74.242091,True,False,False,False,False,False
True,staten island,2019,4,5,40.596549,-74.075779,True,False,False,False,False,False
True,staten island,2019,4,4,40.596549,-74.075779,True,False,False,False,False,False
True,staten island,2019,4,1,40.571714,-74.124264,True,False,False,False,False,False
False,staten island,2019,4,4,40.529842,-74.219777,True,False,False,False,False,False
False,staten island,2019,4,4,40.632612,-74.116148,False,True,False,False,False,False
False,staten island,2019,4,4,40.632612,-74.116148,False,True,False,False,False,False
True,staten island,2019,4,4,40.600699,-74.164314,True,False,False,False,False,False
False,staten island,2019,4,5,40.629885,-74.17413,False,True,False,False,False,False
True,staten island,2019,4,0,40.529842,-74.219777,True,False,False,False,False,False
False,staten island,2019,4,4,40.552828,-74.151525,True,False,False,False,False,False
True,staten island,2019,4,2,40.545237,-74.180443,True,False,False,False,False,False
False,staten island,2019,5,3,40.629885,-74.17413,False,True,False,False,False,False
False,staten island,2019,5,3,40.627505,-74.094377,False,False,False,False,True,False
False,staten island,2019,5,4,40.605965,-74.093535,True,False,False,False,False,False
False,staten island,2019,5,5,40.545237,-74.180443,True,False,False,False,False,False
False,staten island,2019,5,4,40.630806,-74.137664,True,False,False,False,False,False
True,staten island,2019,5,5,40.630806,-74.137664,True,False,False,False,False,False
True,staten island,2019,5,0,40.571714,-74.124264,True,False,False,False,False,False
False,staten island,2019,5,1,40.630806,-74.137664,False,True,False,False,False,False
True,staten island,2019,5,1,40.605965,-74.093535,False,False,False,False,True,False
False,staten island,2019,5,3,40.571714,-74.124264,True,False,False,False,False,False
True,staten island,2019,5,2,40.545237,-74.180443,True,False,False,False,False,False
False,staten island,2019,5,2,40.627505,-74.094377,True,False,False,False,False,False
True,staten island,2019,5,5,40.545237,-74.180443,True,False,False,False,False,False
False,staten island,2019,5,6,40.529842,-74.219777,True,False,False,False,False,False
False,staten island,2019,5,6,40.600699,-74.164314,True,False,False,False,False,False
False,staten island,2019,5,1,40.605965,-74.093535,False,False,False,False,True,False
True,staten island,2019,5,5,40.600699,-74.164314,False,False,True,False,False,False
False,staten island,2019,5,3,40.545237,-74.180443,False,True,False,False,False,False
True,staten island,2019,5,5,40.571714,-74.124264,True,False,False,False,False,False
False,staten island,2019,5,2,40.629885,-74.17413,False,True,False,False,False,False
False,staten island,2019,5,3,40.529842,-74.219777,True,False,False,False,False,False
False,staten island,2019,3,2,40.629885,-74.17413,True,False,False,False,False,False
False,staten island,2019,4,0,40.629885,-74.17413,True,False,False,False,False,False
False,staten island,2019,5,3,40.629885,-74.17413,True,False,False,False,False,False
False,staten island,2019,5,2,40.529842,-74.219777,True,False,False,False,False,False
True,staten island,2019,5,4,40.529842,-74.219777,True,False,False,False,False,False
True,staten island,2019,5,3,40.571714,-74.124264,True,False,False,False,False,False
True,staten island,2019,6,5,40.600699,-74.164314,False,False,True,False,False,False
True,staten island,2019,5,4,40.571714,-74.124264,True,False,False,False,False,False
True,staten island,2019,6,6,40.545237,-74.180443,False,False,True,False,False,False
True,staten island,2019,6,1,40.627505,-74.094377,True,False,False,False,False,False
True,staten island,2019,5,4,40.545237,-74.180443,False,False,True,False,False,False
True,staten island,2019,5,2,40.545237,-74.180443,True,False,False,False,False,False
False,staten island,2019,5,6,40.545237,-74.180443,False,True,False,False,False,False
False,staten island,2019,5,6,40.545237,-74.180443,True,False,False,False,False,False
False,staten island,2019,6,5,40.600699,-74.164314,False,True,False,False,False,False
False,staten island,2019,6,5,40.600699,-74.164314,False,True,False,False,False,False
True,staten island,2019,6,6,40.507753,-74.242091,True,False,False,False,False,False
False,staten island,2019,6,5,40.529842,-74.219777,True,False,False,False,False,False
True,staten island,2019,5,0,40.507753,-74.242091,False,True,False,False,False,False
False,staten island,2019,6,4,40.571714,-74.124264,False,True,False,False,False,False
True,staten island,2019,6,0,40.529842,-74.219777,True,False,False,False,False,False
False,staten island,2019,6,4,40.630806,-74.137664,False,True,False,False,False,False
False,staten island,2019,6,3,40.629885,-74.17413,False,True,False,False,False,False
False,staten island,2019,6,0,40.605965,-74.093535,True,False,False,False,False,False
False,staten island,2019,6,1,40.605965,-74.093535,False,True,False,False,False,False
False,staten island,2019,6,1,40.605965,-74.093535,False,True,False,False,False,False
True,staten island,2019,6,6,40.529842,-74.219777,True,False,False,False,False,False
False,staten island,2019,6,0,40.529842,-74.219777,True,False,False,False,False,False
True,staten island,2019,6,4,40.545237,-74.180443,False,False,False,False,False,True
False,staten island,2019,6,6,40.600699,-74.164314,True,False,False,False,False,False
True,staten island,2019,6,2,40.571714,-74.124264,True,False,False,False,False,False
False,staten island,2019,6,2,40.600699,-74.164314,True,False,False,False,False,False
False,staten island,2019,6,5,40.545237,-74.180443,True,False,False,False,False,False
False,staten island,2019,6,6,40.529842,-74.219777,False,True,False,False,False,False
False,staten island,2019,7,4,40.545237,-74.180443,True,False,False,False,False,False
False,staten island,2019,7,5,40.545237,-74.180443,False,True,False,False,False,False
False,staten island,2019,6,0,40.529842,-74.219777,True,False,False,False,False,False
False,staten island,2019,7,0,40.629885,-74.17413,True,False,False,False,False,False
False,staten island,2019,7,2,40.632612,-74.116148,False,True,False,False,False,False
False,staten island,2019,7,2,40.596549,-74.075779,False,True,False,False,False,False
False,staten island,2019,7,2,40.596549,-74.075779,True,False,False,False,False,False
False,staten island,2019,7,1,40.632612,-74.116148,True,False,False,False,False,False
False,staten island,2019,7,2,40.545237,-74.180443,True,False,False,False,False,False
False,staten island,2019,7,4,40.545237,-74.180443,False,False,False,True,False,False
True,staten island,2019,7,2,40.552828,-74.151525,True,False,False,False,False,False
True,staten island,2019,7,5,40.605965,-74.093535,True,False,False,False,False,False
True,staten island,2019,7,0,40.571714,-74.124264,False,True,False,False,False,False
True,staten island,2019,7,2,40.545237,-74.180443,False,False,False,False,True,False
True,staten island,2019,7,0,40.629885,-74.17413,True,False,False,False,False,False
False,staten island,2019,7,3,40.600699,-74.164314,True,False,False,False,False,False
False,staten island,2019,7,1,40.600699,-74.164314,True,False,False,False,False,False
False,staten island,2019,7,1,40.552828,-74.151525,True,False,False,False,False,False
False,staten island,2019,7,2,40.596549,-74.075779,True,False,False,False,False,False
False,staten island,2019,7,3,40.629885,-74.17413,False,False,False,False,False,True
True,staten island,2019,2,3,40.545237,-74.180443,False,False,False,False,True,False
True,staten island,2018,8,0,40.600699,-74.164314,True,False,False,False,False,False
True,staten island,2019,7,1,40.545237,-74.180443,True,False,False,False,False,False
True,staten island,2019,7,3,40.545237,-74.180443,True,False,False,False,False,False
False,staten island,2019,7,2,40.629885,-74.17413,False,True,False,False,False,False
False,staten island,2019,7,2,40.571714,-74.124264,True,False,False,False,False,False
True,staten island,2019,8,5,40.627505,-74.094377,True,False,False,False,False,False
False,staten island,2019,8,3,40.627505,-74.094377,False,True,False,False,False,False
True,staten island,2019,8,4,40.600699,-74.164314,True,False,False,False,False,False
True,staten island,2019,8,0,40.529842,-74.219777,False,False,True,False,False,False
True,staten island,2019,8,4,40.600699,-74.164314,True,False,False,False,False,False
True,staten island,2019,8,3,40.600699,-74.164314,True,False,False,False,False,False
False,staten island,2019,8,2,40.632612,-74.116148,False,True,False,False,False,False
False,staten island,2019,8,2,40.545237,-74.180443,True,False,False,False,False,False
True,staten island,2019,8,3,40.507753,-74.242091,True,False,False,False,False,False
False,staten island,2019,8,4,40.600699,-74.164314,True,False,False,False,False,False
False,staten island,2019,7,6,40.596549,-74.075779,False,True,False,False,False,False
False,staten island,2019,7,6,40.529842,-74.219777,True,False,False,False,False,False
True,staten island,2019,8,3,40.529842,-74.219777,True,False,False,False,False,False
False,staten island,2019,8,1,40.632612,-74.116148,False,True,False,False,False,False
True,staten island,2019,8,1,40.596549,-74.075779,True,False,False,False,False,False
False,staten island,2019,8,1,40.529842,-74.219777,False,True,False,False,False,False
True,staten island,2019,8,4,40.630806,-74.137664,False,True,False,False,False,False
False,staten island,2019,8,1,40.529842,-74.219777,True,False,False,False,False,False
True,staten island,2019,8,5,40.571714,-74.124264,True,False,False,False,False,False
False,staten island,2019,8,4,40.629885,-74.17413,False,True,False,False,False,False
False,staten island,2019,9,6,40.632612,-74.116148,True,False,False,False,False,False
False,staten island,2019,8,5,40.596549,-74.075779,True,False,False,False,False,False
True,staten island,2019,9,3,40.632612,-74.116148,False,True,False,False,False,False
False,staten island,2019,8,5,40.630806,-74.137664,True,False,False,False,False,False
False,staten island,2019,9,4,40.630806,-74.137664,True,False,False,False,False,False
False,staten island,2019,9,6,40.629885,-74.17413,True,False,False,False,False,False
False,staten island,2019,9,5,40.571714,-74.124264,True,False,False,False,False,False
True,staten island,2019,9,0,40.600699,-74.164314,True,False,False,False,False,False
True,staten island,2019,9,0,40.545237,-74.180443,True,False,False,False,False,False
True,staten island,2019,9,2,40.571714,-74.124264,True,False,False,False,False,False
False,staten island,2019,9,5,40.545237,-74.180443,True,False,False,False,False,False
False,staten island,2019,9,5,40.545237,-74.180443,True,False,False,False,False,False
False,staten island,2019,9,4,40.605965,-74.093535,False,True,False,False,False,False
False,staten island,2019,9,4,40.571714,-74.124264,True,False,False,False,False,False
False,staten island,2019,9,2,40.545237,-74.180443,False,True,False,False,False,False
False,staten island,2019,9,6,40.552828,-74.151525,True,False,False,False,False,False
True,staten island,2019,9,5,40.600699,-74.164314,False,True,False,False,False,False
False,staten island,2019,9,2,40.600699,-74.164314,True,False,False,False,False,False
False,staten island,2019,9,2,40.629885,-74.17413,True,False,False,False,False,False
False,staten island,2019,10,1,40.629885,-74.17413,True,False,False,False,False,False
False,staten island,2019,10,1,40.629885,-74.17413,True,False,False,False,False,False
True,staten island,2019,9,1,40.552828,-74.151525,True,False,False,False,False,False
False,staten island,2019,10,6,40.529842,-74.219777,True,False,False,False,False,False
True,staten island,2019,10,2,40.632612,-74.116148,False,True,False,False,False,False
False,staten island,2019,10,1,40.529842,-74.219777,False,True,False,False,False,False
False,staten island,2019,9,5,40.529842,-74.219777,False,True,False,False,False,False
True,staten island,2019,10,3,40.600699,-74.164314,False,True,False,False,False,False
True,staten island,2019,10,4,40.627505,-74.094377,True,False,False,False,False,False
False,staten island,2019,10,6,40.630806,-74.137664,False,True,False,False,False,False
False,staten island,2019,10,1,40.571714,-74.124264,True,False,False,False,False,False
True,staten island,2019,10,6,40.545237,-74.180443,True,False,False,False,False,False
True,staten island,2019,10,4,40.545237,-74.180443,True,False,False,False,False,False
False,staten island,2019,11,0,40.600699,-74.164314,True,False,False,False,False,False
False,staten island,2019,11,2,40.627505,-74.094377,True,False,False,False,False,False
False,staten island,2019,10,1,40.545237,-74.180443,True,False,False,False,False,False
True,staten island,2019,11,5,40.600699,-74.164314,True,False,False,False,False,False
False,staten island,2019,11,0,40.596549,-74.075779,True,False,False,False,False,False
True,staten island,2019,11,5,40.596549,-74.075779,True,False,False,False,False,False
False,staten island,2019,11,1,40.630806,-74.137664,True,False,False,False,False,False
True,staten island,2019,11,5,40.552828,-74.151525,True,False,False,False,False,False
True,staten island,2019,11,2,40.529842,-74.219777,False,False,False,False,True,False
False,staten island,2019,11,6,40.600699,-74.164314,True,False,False,False,False,False
True,staten island,2019,11,6,40.632612,-74.116148,True,False,False,False,False,False
False,staten island,2019,11,4,40.529842,-74.219777,True,False,False,False,False,False
True,staten island,2019,11,1,40.507753,-74.242091,False,False,True,False,False,False
False,staten island,2019,11,5,40.605965,-74.093535,False,True,False,False,False,False
True,staten island,2019,12,2,40.630806,-74.137664,False,True,False,False,False,False
True,staten island,2019,6,4,40.545237,-74.180443,True,False,False,False,False,False
True,staten island,2019,12,3,40.632612,-74.116148,False,True,False,False,False,False
False,staten island,2019,12,6,40.600699,-74.164314,False,True,False,False,False,False
True,staten island,2019,12,3,40.545237,-74.180443,False,True,False,False,False,False
False,staten island,2019,12,2,40.605965,-74.093535,True,False,False,False,False,False
False,staten island,2019,12,3,40.627505,-74.094377,False,True,False,False,False,False
False,staten island,2019,12,0,40.629885,-74.17413,False,True,False,False,False,False
